dataset,method,recipe_name,ordering_index,node_id,position,score
captaincookrecipes,sager,broccolistirfry,4,15,24,0.7316293716430664
captaincookrecipes,sager,broccolistirfry,4,26,25,0.1309904158115387
captaincookrecipes,sager,broccolistirfry,5,22,0,0.0
captaincookrecipes,sager,broccolistirfry,5,24,1,0.0
captaincookrecipes,sager,broccolistirfry,5,1,2,0.469648540019989
captaincookrecipes,sager,broccolistirfry,5,8,3,0.0
captaincookrecipes,sager,broccolistirfry,5,5,4,0.0
captaincookrecipes,sager,broccolistirfry,5,20,5,0.5495207905769348
captaincookrecipes,sager,broccolistirfry,5,14,6,0.5750798583030701
captaincookrecipes,sager,broccolistirfry,5,19,7,0.0
captaincookrecipes,sager,broccolistirfry,5,13,8,0.725239634513855
captaincookrecipes,sager,broccolistirfry,5,21,9,0.022364217787981033
captaincookrecipes,sager,broccolistirfry,5,6,10,0.15015974640846252
captaincookrecipes,sager,broccolistirfry,5,3,11,0.0
captaincookrecipes,sager,broccolistirfry,5,18,12,0.0
captaincookrecipes,sager,broccolistirfry,5,10,13,0.779552698135376
captaincookrecipes,sager,broccolistirfry,5,11,14,0.6773163080215454
captaincookrecipes,sager,broccolistirfry,5,2,15,0.7539936304092407
captaincookrecipes,sager,broccolistirfry,5,17,16,0.01916932873427868
captaincookrecipes,sager,broccolistirfry,5,9,17,0.0
captaincookrecipes,sager,broccolistirfry,5,16,18,0.5878594517707825
captaincookrecipes,sager,broccolistirfry,5,4,19,0.00638977624475956
captaincookrecipes,sager,broccolistirfry,5,12,20,0.0
captaincookrecipes,sager,broccolistirfry,5,25,21,0.8146964907646179
captaincookrecipes,sager,broccolistirfry,5,23,22,0.0
captaincookrecipes,sager,broccolistirfry,5,7,23,0.9105431437492371
captaincookrecipes,sager,broccolistirfry,5,15,24,0.8977635502815247
captaincookrecipes,sager,broccolistirfry,5,26,25,0.15015974640846252
captaincookrecipes,sager,broccolistirfry,6,8,0,0.0
captaincookrecipes,sager,broccolistirfry,6,20,1,0.389776349067688
captaincookrecipes,sager,broccolistirfry,6,18,2,0.0
captaincookrecipes,sager,broccolistirfry,6,24,3,0.0
captaincookrecipes,sager,broccolistirfry,6,19,4,0.01277955248951912
captaincookrecipes,sager,broccolistirfry,6,13,5,0.6070287823677063
captaincookrecipes,sager,broccolistirfry,6,3,6,0.06070287525653839
captaincookrecipes,sager,broccolistirfry,6,22,7,0.022364217787981033
captaincookrecipes,sager,broccolistirfry,6,14,8,0.4792332351207733
captaincookrecipes,sager,broccolistirfry,6,21,9,0.0
captaincookrecipes,sager,broccolistirfry,6,5,10,0.0
captaincookrecipes,sager,broccolistirfry,6,1,11,0.4600638747215271
captaincookrecipes,sager,broccolistirfry,6,10,12,0.6389776468276978
captaincookrecipes,sager,broccolistirfry,6,6,13,0.18530350923538208
captaincookrecipes,sager,broccolistirfry,6,11,14,0.6964856386184692
captaincookrecipes,sager,broccolistirfry,6,2,15,0.7028753757476807
captaincookrecipes,sager,broccolistirfry,6,17,16,0.03194887936115265
captaincookrecipes,sager,broccolistirfry,6,9,17,0.0
captaincookrecipes,sager,broccolistirfry,6,16,18,0.2523961663246155
captaincookrecipes,sager,broccolistirfry,6,4,19,0.0
captaincookrecipes,sager,broccolistirfry,6,12,20,0.0
captaincookrecipes,sager,broccolistirfry,6,25,21,0.9648562073707581
captaincookrecipes,sager,broccolistirfry,6,23,22,0.0
captaincookrecipes,sager,broccolistirfry,6,7,23,0.7827476263046265
captaincookrecipes,sager,broccolistirfry,6,15,24,0.6932907700538635
captaincookrecipes,sager,broccolistirfry,6,26,25,0.0
captaincookrecipes,sager,broccolistirfry,7,21,0,0.028753992170095444
captaincookrecipes,sager,broccolistirfry,7,5,1,0.0
captaincookrecipes,sager,broccolistirfry,7,10,2,0.6837061047554016
captaincookrecipes,sager,broccolistirfry,7,3,3,0.015974439680576324
captaincookrecipes,sager,broccolistirfry,7,8,4,0.0
captaincookrecipes,sager,broccolistirfry,7,13,5,0.6293929815292358
captaincookrecipes,sager,broccolistirfry,7,1,6,0.48562300205230713
captaincookrecipes,sager,broccolistirfry,7,24,7,0.0
captaincookrecipes,sager,broccolistirfry,7,22,8,0.00638977624475956
captaincookrecipes,sager,broccolistirfry,7,19,9,0.0
captaincookrecipes,sager,broccolistirfry,7,6,10,0.01916932873427868
captaincookrecipes,sager,broccolistirfry,7,18,11,0.0
captaincookrecipes,sager,broccolistirfry,7,14,12,0.38019171357154846
captaincookrecipes,sager,broccolistirfry,7,20,13,0.3865814805030823
captaincookrecipes,sager,broccolistirfry,7,11,14,0.6070287227630615
captaincookrecipes,sager,broccolistirfry,7,2,15,0.7571884989738464
captaincookrecipes,sager,broccolistirfry,7,17,16,0.04792332276701927
captaincookrecipes,sager,broccolistirfry,7,16,17,0.3226836919784546
captaincookrecipes,sager,broccolistirfry,7,9,18,0.0
captaincookrecipes,sager,broccolistirfry,7,4,19,0.0
captaincookrecipes,sager,broccolistirfry,7,12,20,0.0
captaincookrecipes,sager,broccolistirfry,7,25,21,0.8370606899261475
captaincookrecipes,sager,broccolistirfry,7,23,22,0.0
captaincookrecipes,sager,broccolistirfry,7,7,23,0.699680507183075
captaincookrecipes,sager,broccolistirfry,7,15,24,0.4472843408584595
captaincookrecipes,sager,broccolistirfry,7,26,25,0.17571884393692017
captaincookrecipes,sager,broccolistirfry,8,5,0,0.0
captaincookrecipes,sager,broccolistirfry,8,1,1,0.44728437066078186
captaincookrecipes,sager,broccolistirfry,8,22,2,0.01277955248951912
captaincookrecipes,sager,broccolistirfry,8,8,3,0.0
captaincookrecipes,sager,broccolistirfry,8,14,4,0.44089457392692566
captaincookrecipes,sager,broccolistirfry,8,21,5,0.028753992170095444
captaincookrecipes,sager,broccolistirfry,8,19,6,0.015974441543221474
captaincookrecipes,sager,broccolistirfry,8,10,7,0.840255618095398
captaincookrecipes,sager,broccolistirfry,8,24,8,0.0
captaincookrecipes,sager,broccolistirfry,8,18,9,0.0
captaincookrecipes,sager,broccolistirfry,8,13,10,0.5846645832061768
captaincookrecipes,sager,broccolistirfry,8,20,11,0.3322684168815613
captaincookrecipes,sager,broccolistirfry,8,3,12,0.0
captaincookrecipes,sager,broccolistirfry,8,6,13,0.21725238859653473
captaincookrecipes,sager,broccolistirfry,8,11,14,0.7316293716430664
captaincookrecipes,sager,broccolistirfry,8,2,15,0.7539936900138855
captaincookrecipes,sager,broccolistirfry,8,17,16,0.0
captaincookrecipes,sager,broccolistirfry,8,16,17,0.44408947229385376
captaincookrecipes,sager,broccolistirfry,8,9,18,0.0
captaincookrecipes,sager,broccolistirfry,8,4,19,0.0
captaincookrecipes,sager,broccolistirfry,8,12,20,0.0
captaincookrecipes,sager,broccolistirfry,8,25,21,0.8370606899261475
captaincookrecipes,sager,broccolistirfry,8,23,22,0.0
captaincookrecipes,sager,broccolistirfry,8,7,23,0.7507987022399902
captaincookrecipes,sager,broccolistirfry,8,15,24,0.7603833675384521
captaincookrecipes,sager,broccolistirfry,8,26,25,0.0
captaincookrecipes,sager,broccolistirfry,9,19,0,0.00319488812237978
captaincookrecipes,sager,broccolistirfry,9,21,1,0.0670926570892334
captaincookrecipes,sager,broccolistirfry,9,22,2,0.0
captaincookrecipes,sager,broccolistirfry,9,20,3,0.36421725153923035
captaincookrecipes,sager,broccolistirfry,9,1,4,0.34504789113998413
captaincookrecipes,sager,broccolistirfry,9,18,5,0.0
captaincookrecipes,sager,broccolistirfry,9,3,6,0.04153354465961456
captaincookrecipes,sager,broccolistirfry,9,10,7,0.7316294312477112
captaincookrecipes,sager,broccolistirfry,9,8,8,0.0
captaincookrecipes,sager,broccolistirfry,9,5,9,0.0
captaincookrecipes,sager,broccolistirfry,9,24,10,0.0
captaincookrecipes,sager,broccolistirfry,9,14,11,0.4728434383869171
captaincookrecipes,sager,broccolistirfry,9,13,12,0.610223650932312
captaincookrecipes,sager,broccolistirfry,9,6,13,0.10543131083250046
captaincookrecipes,sager,broccolistirfry,9,11,14,0.5814696550369263
captaincookrecipes,sager,broccolistirfry,9,2,15,0.5974441170692444
captaincookrecipes,sager,broccolistirfry,9,17,16,0.01916932873427868
captaincookrecipes,sager,broccolistirfry,9,16,17,0.4632588028907776
captaincookrecipes,sager,broccolistirfry,9,9,18,0.00958466436713934
captaincookrecipes,sager,broccolistirfry,9,4,19,0.0
captaincookrecipes,sager,broccolistirfry,9,12,20,0.0
captaincookrecipes,sager,broccolistirfry,9,25,21,0.725239634513855
captaincookrecipes,sager,broccolistirfry,9,23,22,0.0
captaincookrecipes,sager,broccolistirfry,9,7,23,0.5527156591415405
captaincookrecipes,sager,broccolistirfry,9,15,24,0.5814696550369263
captaincookrecipes,sager,broccolistirfry,9,26,25,0.0
captaincookrecipes,sager,buttercorncup,0,4,0,0.16487456858158112
captaincookrecipes,sager,buttercorncup,0,2,1,0.00716845877468586
captaincookrecipes,sager,buttercorncup,0,12,2,0.06810035556554794
captaincookrecipes,sager,buttercorncup,0,6,3,0.09318996965885162
captaincookrecipes,sager,buttercorncup,0,8,4,0.04659498482942581
captaincookrecipes,sager,buttercorncup,0,3,5,0.5734766721725464
captaincookrecipes,sager,buttercorncup,0,13,6,0.05376344174146652
captaincookrecipes,sager,buttercorncup,0,10,7,0.04659498110413551
captaincookrecipes,sager,buttercorncup,0,9,8,0.0
captaincookrecipes,sager,buttercorncup,0,1,9,0.0
captaincookrecipes,sager,buttercorncup,0,11,10,0.0
captaincookrecipes,sager,buttercorncup,0,7,11,0.0
captaincookrecipes,sager,buttercorncup,0,14,12,0.24014335870742798
captaincookrecipes,sager,buttercorncup,1,4,0,0.16487456858158112
captaincookrecipes,sager,buttercorncup,1,2,1,0.00716845877468586
captaincookrecipes,sager,buttercorncup,1,12,2,0.06810035556554794
captaincookrecipes,sager,buttercorncup,1,6,3,0.06093189865350723
captaincookrecipes,sager,buttercorncup,1,8,4,0.03584229201078415
captaincookrecipes,sager,buttercorncup,1,13,5,0.06810035556554794
captaincookrecipes,sager,buttercorncup,1,3,6,0.5448029041290283
captaincookrecipes,sager,buttercorncup,1,10,7,0.01075268816202879
captaincookrecipes,sager,buttercorncup,1,9,8,0.0
captaincookrecipes,sager,buttercorncup,1,1,9,0.0
captaincookrecipes,sager,buttercorncup,1,11,10,0.0
captaincookrecipes,sager,buttercorncup,1,7,11,0.0
captaincookrecipes,sager,buttercorncup,1,14,12,0.25806450843811035
captaincookrecipes,sager,buttercorncup,2,2,0,0.02150537446141243
captaincookrecipes,sager,buttercorncup,2,4,1,0.12903226912021637
captaincookrecipes,sager,buttercorncup,2,12,2,0.08960573375225067
captaincookrecipes,sager,buttercorncup,2,6,3,0.0788530483841896
captaincookrecipes,sager,buttercorncup,2,8,4,0.0394265241920948
captaincookrecipes,sager,buttercorncup,2,3,5,0.6308243870735168
captaincookrecipes,sager,buttercorncup,2,13,6,0.00358422938734293
captaincookrecipes,sager,buttercorncup,2,10,7,0.004301075357943773
captaincookrecipes,sager,buttercorncup,2,9,8,0.0
captaincookrecipes,sager,buttercorncup,2,11,9,0.0
captaincookrecipes,sager,buttercorncup,2,1,10,0.0
captaincookrecipes,sager,buttercorncup,2,7,11,0.00716845877468586
captaincookrecipes,sager,buttercorncup,2,14,12,0.21146953105926514
captaincookrecipes,sager,buttercorncup,3,2,0,0.02150537446141243
captaincookrecipes,sager,buttercorncup,3,12,1,0.08243726938962936
captaincookrecipes,sager,buttercorncup,3,6,2,0.08602149784564972
captaincookrecipes,sager,buttercorncup,3,8,3,0.03584229201078415
captaincookrecipes,sager,buttercorncup,3,13,4,0.0
captaincookrecipes,sager,buttercorncup,3,4,5,0.10035841912031174
captaincookrecipes,sager,buttercorncup,3,3,6,0.6344085931777954
captaincookrecipes,sager,buttercorncup,3,10,7,0.01075268816202879
captaincookrecipes,sager,buttercorncup,3,9,8,0.0
captaincookrecipes,sager,buttercorncup,3,1,9,0.0
captaincookrecipes,sager,buttercorncup,3,11,10,0.0
captaincookrecipes,sager,buttercorncup,3,7,11,0.0
captaincookrecipes,sager,buttercorncup,3,14,12,0.0788530483841896
captaincookrecipes,sager,buttercorncup,4,4,0,0.16487456858158112
captaincookrecipes,sager,buttercorncup,4,2,1,0.00716845877468586
captaincookrecipes,sager,buttercorncup,4,12,2,0.06810035556554794
captaincookrecipes,sager,buttercorncup,4,6,3,0.06093189865350723
captaincookrecipes,sager,buttercorncup,4,8,4,0.03584229201078415
captaincookrecipes,sager,buttercorncup,4,3,5,0.5161290764808655
captaincookrecipes,sager,buttercorncup,4,13,6,0.06451612710952759
captaincookrecipes,sager,buttercorncup,4,10,7,0.03584229201078415
captaincookrecipes,sager,buttercorncup,4,9,8,0.0
captaincookrecipes,sager,buttercorncup,4,11,9,0.0
captaincookrecipes,sager,buttercorncup,4,1,10,0.0
captaincookrecipes,sager,buttercorncup,4,7,11,0.0
captaincookrecipes,sager,buttercorncup,4,14,12,0.318996399641037
captaincookrecipes,sager,buttercorncup,5,2,0,0.02150537446141243
captaincookrecipes,sager,buttercorncup,5,4,1,0.12903226912021637
captaincookrecipes,sager,buttercorncup,5,12,2,0.08960573375225067
captaincookrecipes,sager,buttercorncup,5,6,3,0.0788530483841896
captaincookrecipes,sager,buttercorncup,5,8,4,0.0394265241920948
captaincookrecipes,sager,buttercorncup,5,3,5,0.6308243870735168
captaincookrecipes,sager,buttercorncup,5,13,6,0.00358422938734293
captaincookrecipes,sager,buttercorncup,5,10,7,0.004301075357943773
captaincookrecipes,sager,buttercorncup,5,9,8,0.0
captaincookrecipes,sager,buttercorncup,5,1,9,0.0
captaincookrecipes,sager,buttercorncup,5,11,10,0.0
captaincookrecipes,sager,buttercorncup,5,7,11,0.00358422938734293
captaincookrecipes,sager,buttercorncup,5,14,12,0.2222222238779068
captaincookrecipes,sager,buttercorncup,6,2,0,0.02150537446141243
captaincookrecipes,sager,buttercorncup,6,12,1,0.08243726938962936
captaincookrecipes,sager,buttercorncup,6,6,2,0.08602149784564972
captaincookrecipes,sager,buttercorncup,6,4,3,0.10394264757633209
captaincookrecipes,sager,buttercorncup,6,8,4,0.02867383509874344
captaincookrecipes,sager,buttercorncup,6,3,5,0.6308244466781616
captaincookrecipes,sager,buttercorncup,6,13,6,0.0
captaincookrecipes,sager,buttercorncup,6,10,7,0.017921147868037224
captaincookrecipes,sager,buttercorncup,6,9,8,0.0
captaincookrecipes,sager,buttercorncup,6,11,9,0.0
captaincookrecipes,sager,buttercorncup,6,1,10,0.0
captaincookrecipes,sager,buttercorncup,6,7,11,0.0
captaincookrecipes,sager,buttercorncup,6,14,12,0.24731184542179108
captaincookrecipes,sager,buttercorncup,7,4,0,0.16487456858158112
captaincookrecipes,sager,buttercorncup,7,2,1,0.00716845877468586
captaincookrecipes,sager,buttercorncup,7,12,2,0.06810035556554794
captaincookrecipes,sager,buttercorncup,7,6,3,0.06093189865350723
captaincookrecipes,sager,buttercorncup,7,8,4,0.03584229201078415
captaincookrecipes,sager,buttercorncup,7,13,5,0.06810035556554794
captaincookrecipes,sager,buttercorncup,7,3,6,0.5017920732498169
captaincookrecipes,sager,buttercorncup,7,10,7,0.06451612710952759
captaincookrecipes,sager,buttercorncup,7,9,8,0.0
captaincookrecipes,sager,buttercorncup,7,11,9,0.0
captaincookrecipes,sager,buttercorncup,7,1,10,0.0
captaincookrecipes,sager,buttercorncup,7,7,11,0.0
captaincookrecipes,sager,buttercorncup,7,14,12,0.35483869910240173
captaincookrecipes,sager,buttercorncup,8,2,0,0.02150537446141243
captaincookrecipes,sager,buttercorncup,8,12,1,0.08243726938962936
captaincookrecipes,sager,buttercorncup,8,6,2,0.08602149784564972
captaincookrecipes,sager,buttercorncup,8,4,3,0.10394264757633209
captaincookrecipes,sager,buttercorncup,8,8,4,0.02867383509874344
captaincookrecipes,sager,buttercorncup,8,13,5,0.0
captaincookrecipes,sager,buttercorncup,8,3,6,0.6379928588867188
captaincookrecipes,sager,buttercorncup,8,10,7,0.01075268816202879
captaincookrecipes,sager,buttercorncup,8,9,8,0.0
captaincookrecipes,sager,buttercorncup,8,1,9,0.0
captaincookrecipes,sager,buttercorncup,8,11,10,0.0
captaincookrecipes,sager,buttercorncup,8,7,11,0.0
captaincookrecipes,sager,buttercorncup,8,14,12,0.23655913770198822
captaincookrecipes,sager,buttercorncup,9,2,0,0.02150537446141243
captaincookrecipes,sager,buttercorncup,9,12,1,0.08243726938962936
captaincookrecipes,sager,buttercorncup,9,6,2,0.08602149784564972
captaincookrecipes,sager,buttercorncup,9,4,3,0.10394264757633209
captaincookrecipes,sager,buttercorncup,9,8,4,0.02867383509874344
captaincookrecipes,sager,buttercorncup,9,13,5,0.0
captaincookrecipes,sager,buttercorncup,9,3,6,0.6379928588867188
captaincookrecipes,sager,buttercorncup,9,10,7,0.01075268816202879
captaincookrecipes,sager,buttercorncup,9,9,8,0.0
captaincookrecipes,sager,buttercorncup,9,11,9,0.0
captaincookrecipes,sager,buttercorncup,9,1,10,0.0
captaincookrecipes,sager,buttercorncup,9,7,11,0.0
captaincookrecipes,sager,buttercorncup,9,14,12,0.2688171863555908
captaincookrecipes,sager,capresebruschetta,0,5,0,0.036363635212183
captaincookrecipes,sager,capresebruschetta,0,9,1,0.12000000476837158
captaincookrecipes,sager,capresebruschetta,0,6,2,0.02181818149983883
captaincookrecipes,sager,capresebruschetta,0,3,3,0.0
captaincookrecipes,sager,capresebruschetta,0,8,4,0.7381817102432251
captaincookrecipes,sager,capresebruschetta,0,11,5,0.6727272272109985
captaincookrecipes,sager,capresebruschetta,0,10,6,0.2327272742986679
captaincookrecipes,sager,capresebruschetta,0,1,7,0.04363636299967766
captaincookrecipes,sager,capresebruschetta,0,2,8,0.09454545378684998
captaincookrecipes,sager,capresebruschetta,0,7,9,0.7890907526016235
captaincookrecipes,sager,capresebruschetta,0,4,10,0.7490909099578857
captaincookrecipes,sager,capresebruschetta,0,12,11,0.5272727012634277
captaincookrecipes,sager,capresebruschetta,1,5,0,0.02545454539358616
captaincookrecipes,sager,capresebruschetta,1,6,1,0.04727272689342499
captaincookrecipes,sager,capresebruschetta,1,3,2,0.003636363660916686
captaincookrecipes,sager,capresebruschetta,1,1,3,0.003636363660916686
captaincookrecipes,sager,capresebruschetta,1,2,4,0.02909090928733349
captaincookrecipes,sager,capresebruschetta,1,9,5,0.1818181723356247
captaincookrecipes,sager,capresebruschetta,1,10,6,0.2327272593975067
captaincookrecipes,sager,capresebruschetta,1,8,7,0.8181818127632141
captaincookrecipes,sager,capresebruschetta,1,7,8,0.8218181133270264
